"","Atr","Dim","Spl","Lfq","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","Sks","SksP","Kts","KtsP","AbsC","AtrEnt","CanC","ClEnt","NClEnt","JEnt","MutInf","EAttr","NoiSig","class"
"bibtex_TAG_mathgamespatterns",1836,0.376229508196721,4880,0.017827868852459,1,0,2,2,2,0,2,6.31501601137394,6.31501601137394,48.5432471059403,48.5432471059403,0.0341074304107756,0.127292210154559,0.752973334578525,0.089460691532631,0.129064496028624,0.0894606915326306,0.000387569689754756,230.824788154201,327.436958615382,"KNN_3"
"bibtex_TAG_methodology",1836,0.376229508196721,4880,0.0170081967213115,1,0,2,2,2,0,2,6.49581370738618,6.49581370738618,50.4215404581715,50.4215404581715,0.0331927574901665,0.127292210154559,0.708308151804805,0.0861551423610223,0.12429559663133,0.0861551423610196,0.000255834051232485,336.761826449483,496.55773143304,"KNN_3"
"bibtex_TAG_metrics",1836,0.376229508196721,4880,0.0110655737704918,1,0,2,2,2,0,2,6.38440672450912,6.38440672450912,47.590901862301,47.590901862301,0.0279613793230933,0.127292210154559,0.784445432262105,0.0608425429858883,0.0877772350408147,0.0608425429858853,0.000319813619333059,190.243752322899,397.019979324256,"SVM"
"bibtex_TAG_mining",1836,0.376229508196721,4880,0.0100409836065574,1,0,2,2,2,0,2,6.13443268789621,6.13443268789621,44.8016463856435,44.8016463856435,0.0304517157550447,0.127292210154559,0.663802602935767,0.0561897742222435,0.0810647086191012,0.0561897742222459,0.000205799767913435,273.031280802407,617.52455639358,"KNN_3"
"bibtex_TAG_model",1836,0.376229508196721,4880,0.0331967213114754,1,0,2,2,2,0,2,6.91306591595072,6.91306591595072,58.0068786828089,58.0068786828089,0.0330933895994108,0.127292210154559,0.697945493198582,0.145684442938407,0.210178223361911,0.145684442938405,0.00026774687179639,544.112586492491,474.419971484708,"KNN_3"
"bibtex_TAG_modeling",1836,0.376229508196721,4880,0.0112704918032787,1,0,2,2,2,0,2,6.08088507526544,6.08088507526544,44.5333023005022,44.5333023005022,0.0382909948475145,0.127292210154559,0.667113544417587,0.0617612894941342,0.089102706072095,0.0617612894941326,0.000158091025802094,390.669167846693,804.183023569661,"SVM"
"bibtex_TAG_models",1836,0.376229508196721,4880,0.0120901639344262,1,0,2,2,2,0,2,6.08363951777069,6.08363951777069,44.8528843788481,44.8528843788481,0.0383442621137877,0.127292210154559,0.666312843514441,0.0653992447324523,0.0943511660533926,0.0653992447324505,0.000190307558020729,343.650275441655,667.876273115198,"SVM"
"bibtex_TAG_molecular",1836,0.376229508196721,4880,0.010655737704918,1,0,2,2,2,0,2,5.84824000528316,5.84824000528316,42.2999679505126,42.2999679505126,0.0384003943570686,0.127292210154559,0.735355547311875,0.058993465996382,0.085109580837832,0.0589934659963805,0.000226650127612043,260.284283172172,560.624259803838,"SVM"
"bibtex_TAG_montecarlo",1836,0.376229508196721,4880,0.00737704918032787,1,0,2,2,2,0,2,5.53353779674447,5.53353779674447,39.0541285735966,39.0541285735966,0.0394241869402001,0.127292210154559,0.751284663326769,0.043566520810236,0.0628532035217134,0.043566520810236,0.000289407130014683,150.537137105177,438.837851085773,"SVM"
"bibtex_TAG_myown",1836,0.376229508196721,4880,0.0227459016393443,1,0,2,2,2,0,2,7.02141197302313,7.02141197302313,58.1662965287897,58.1662965287897,0.030912341159326,0.127292210154559,0.638627615379219,0.108541398291885,0.156592137046857,0.108541398291889,0.000302700537704452,358.576826836899,419.521916214248,"KNN_3"
"bibtex_TAG_narrative",1836,0.376229508196721,4880,0.00840163934426229,1,0,2,2,2,0,2,5.73326896457421,5.73326896457421,40.7441705791324,40.7441705791324,0.0347536935968376,0.127292210154559,0.686821576075115,0.048520440107902,0.0700001983254202,0.0485204401079026,0.000179757134242861,269.922194255437,707.134398619091,"SVM"
"bibtex_TAG_nepomuk",1836,0.376229508196721,4880,0.00717213114754098,1,0,2,2,2,0,2,5.68810993997014,5.68810993997014,40.2041459292468,40.2041459292468,0.0301443902989838,0.127292210154559,0.601513021865933,0.042559123333648,0.0613998361780357,0.0425591233336466,0.000183070619586136,232.473803988103,694.317525238763,"RF"
"bibtex_TAG_network",1836,0.376229508196721,4880,0.023155737704918,1,0,2,2,2,0,2,6.84964101866343,6.84964101866343,55.8451144070128,55.8451144070128,0.0341969181791434,0.127292210154559,0.686681981271062,0.110078773954591,0.158810101291425,0.110078773954596,0.00022864316614983,481.443534080771,555.728689066285,"KNN_3"
"bibtex_TAG_networks",1836,0.376229508196721,4880,0.0278688524590164,1,0,2,2,2,0,2,6.91537194212977,6.91537194212977,57.5477440678372,57.5477440678372,0.033688453301813,0.127292210154559,0.745976790266898,0.127254194127019,0.183588994799372,0.127254194127026,0.000297953934447067,427.093518208353,426.221108493781,"KNN_3"
"bibtex_TAG_nlp",1836,0.376229508196721,4880,0.00778688524590164,1,0,2,2,2,0,2,5.75751307459699,5.75751307459699,40.7609028572479,40.7609028572479,0.0303750866715489,0.127292210154559,0.633830259161842,0.0455642640449536,0.0657353377794099,0.0455642640449551,0.000155603557135251,292.822766290291,817.05462868639,"SVM"
"bibtex_TAG_nonequilibrium",1836,0.376229508196721,4880,0.00799180327868852,1,0,2,2,2,0,2,5.51550667102457,5.51550667102457,38.982928836778,38.982928836778,0.0400482389322104,0.127292210154559,0.73652386833442,0.0465549094830298,0.0671645370402016,0.0465549094830301,0.000299486676343212,155.449017136501,424.034634958794,"SVM"
"bibtex_TAG_notag",1836,0.376229508196721,4880,0.0163934426229508,1,0,2,2,2,0,2,6.73035148955204,6.73035148955204,52.726414569461,52.726414569461,0.0303244033682697,0.127292210154559,0.606997125958033,0.0836497046105897,0.120681014013524,0.0836497046105925,0.000212082937950399,394.419774730551,599.200145210785,"KNN_3"
"bibtex_TAG_objectoriented",1836,0.376229508196721,4880,0.0125,1,0,2,2,2,0,2,6.63536250184836,6.63536250184836,50.832715702978,50.832715702978,0.0231890475370623,0.127292210154559,0.739569074927174,0.0671968803626974,0.0969446060624726,0.0671968803627001,0.000433385097753459,155.051202062614,292.716167940256,"SVM"
"bibtex_TAG_of",1836,0.376229508196721,4880,0.00737704918032787,1,0,2,2,2,0,2,5.73733917061418,5.73733917061418,40.4887497476876,40.4887497476876,0.0351879393170465,0.127292210154559,0.65457822905038,0.043566520810236,0.0628532035217134,0.043566520810236,0.000148495649421639,293.385839786681,856.211713948102,"KNN_3"
"bibtex_TAG_ontologies",1836,0.376229508196721,4880,0.00942622950819672,1,0,2,2,2,0,2,5.98812833799978,5.98812833799978,43.3172996906564,43.3172996906564,0.0315475948669766,0.127292210154559,0.594429957210355,0.0533480391369654,0.0769649515040503,0.0533480391369639,0.000195381374424277,273.045674359514,650.506370705225,"RF"
"bibtex_TAG_ontology",1836,0.376229508196721,4880,0.0290983606557377,1,0,2,2,2,0,2,7.22675220144109,7.22675220144109,62.424866507353,62.424866507353,0.0295078382516831,0.127292210154559,0.733267659428915,0.131593874876554,0.189849830695767,0.131593874876557,0.000438904087113061,299.823762731687,289.022840734607,"KNN_3"
"bibtex_TAG_pattern",1836,0.376229508196721,4880,0.00881147540983607,1,0,2,2,2,0,2,5.93128489546917,5.93128489546917,42.51655905008,42.51655905008,0.0369625905617751,0.127292210154559,0.647136959775009,0.0504658014046537,0.0728067614209812,0.0504658014046552,0.00014903765982808,338.611069597226,853.094262493084,"KNN_3"
"bibtex_TAG_patterns",1836,0.376229508196721,4880,0.00983606557377049,1,0,2,2,2,0,2,5.94806385959851,5.94806385959851,43.0414333240585,43.0414333240585,0.0368707151782849,0.127292210154559,0.701326354700948,0.0552468713181824,0.0797043872753725,0.055246871318185,0.000190834581708825,289.501361983112,666.029052149371,"SVM"
"bibtex_TAG_phase",1836,0.376229508196721,4880,0.0133196721311475,1,0,2,2,2,0,2,5.97370681508498,5.97370681508498,44.2501493771424,44.2501493771424,0.0382245105912964,0.127292210154559,0.751732482823793,0.0707517491092045,0.102073197574069,0.070751749109206,0.000439649894963057,160.927478704731,288.530855375856,"SVM"
"bibtex_TAG_physics",1836,0.376229508196721,4880,0.0100409836065574,1,0,2,2,2,0,2,5.93084894795583,5.93084894795583,42.9163144701833,42.9163144701833,0.0374649174789834,0.127292210154559,0.728625606685657,0.0561897742222435,0.0810647086191012,0.0561897742222459,0.000183289509416974,306.562958245551,693.48715619057,"SVM"
"bibtex_TAG_process",1836,0.376229508196721,4880,0.00778688524590164,1,0,2,2,2,0,2,5.76555821997927,5.76555821997927,40.7867727629568,40.7867727629568,0.0360158238770998,0.127292210154559,0.650391571374295,0.0455642640449536,0.0657353377794099,0.0455642640449551,0.000140274148343223,324.822959776357,906.453095655945,"RF"
"bibtex_TAG_programming",1836,0.376229508196721,4880,0.0104508196721311,1,0,2,2,2,0,2,6.137435958111,6.137435958111,44.8625309066811,44.8625309066811,0.0336491162460745,0.127292210154559,0.659181767041653,0.0580629895536937,0.0837671870883016,0.0580629895536912,0.000181884155267464,319.230608451357,698.853211333189,"SVM"
"bibtex_TAG_prolearn",1836,0.376229508196721,4880,0.0184426229508197,1,0,2,2,2,0,2,6.5204854562292,6.5204854562292,50.9686134168313,50.9686134168313,0.0307093842758823,0.127292210154559,0.765806102077498,0.0919145711075444,0.13260469592229,0.09191457110754,0.000333278980819394,275.788682747303,380.93890848322,"SVM"
"bibtex_TAG_psycholinguistics",1836,0.376229508196721,4880,0.00737704918032787,1,0,2,2,2,0,2,5.5751084857221,5.5751084857221,39.4030593183678,39.4030593183678,0.0303453727628467,0.127292210154559,0.788109217190286,0.043566520810236,0.0628532035217134,0.043566520810236,0.000216289507810392,201.426880347928,587.526976843227,"KNN_3"
"bibtex_TAG_quantum",1836,0.376229508196721,4880,0.0186475409836066,1,0,2,2,2,0,2,6.46503750187805,6.46503750187805,50.4151186130502,50.4151186130502,0.0340649181612415,0.127292210154559,0.830913178357996,0.0927278572828918,0.133778019854288,0.0927278572828912,0.000329632258085137,281.306986826945,385.16429985952,"KNN_3"
"bibtex_TAG_random",1836,0.376229508196721,4880,0.010655737704918,1,0,2,2,2,0,2,5.89451300010154,5.89451300010154,42.8744679977469,42.8744679977469,0.0378600681292037,0.127292210154559,0.725748960866407,0.058993465996382,0.085109580837832,0.0589934659963805,0.000302461626497647,195.044464580504,419.854081982362,"SVM"
"bibtex_TAG_rdf",1836,0.376229508196721,4880,0.00655737704918033,1,0,2,2,2,0,2,5.58172190683885,5.58172190683885,39.0757054781616,39.0757054781616,0.0383838518746034,0.127292210154559,0.729799189175623,0.0395008440485327,0.0569876718197465,0.0395008440485327,0.000174133104307517,226.842817772172,730.005231088989,"RF"
"bibtex_TAG_representation",1836,0.376229508196721,4880,0.00758196721311475,1,0,2,2,2,0,2,5.73980194437606,5.73980194437606,40.5423067116171,40.5423067116171,0.0385753519288694,0.127292210154559,0.668586445759201,0.0445681830835305,0.0642982967160408,0.0445681830835283,0.000136637188228222,326.179012181437,930.607359644623,"SVM"
"bibtex_TAG_requirements",1836,0.376229508196721,4880,0.0256147540983607,1,0,2,2,2,0,2,6.87935297561351,6.87935297561351,56.8532785928241,56.8532785928241,0.0316436888094549,0.127292210154559,0.813412983666883,0.119151347578695,0.171899058267021,0.119151347578699,0.000416456900627119,286.107271603069,304.655182956213,"KNN_3"
"bibtex_TAG_research",1836,0.376229508196721,4880,0.0116803278688525,1,0,2,2,2,0,2,6.16592672848391,6.16592672848391,45.4262680133881,45.4262680133881,0.0341700332846742,0.127292210154559,0.647896117338479,0.0635875436711242,0.0917374339166412,0.0635875436711225,0.000177293658011557,358.65661741256,716.973849613176,"KNN_3"
"bibtex_TAG_review",1836,0.376229508196721,4880,0.0139344262295082,1,0,2,2,2,0,2,6.2293811243574,6.2293811243574,46.6072495388693,46.6072495388693,0.0382689262408513,0.127292210154559,0.736462406404404,0.0733841646400126,0.105870970405925,0.0733841646400141,0.000222595057868684,329.675624169987,570.855509162532,"SVM"
"bibtex_TAG_science",1836,0.376229508196721,4880,0.00942622950819672,1,0,2,2,2,0,2,5.9708641170613,5.9708641170613,43.0686077248078,43.0686077248078,0.0365547552414284,0.127292210154559,0.717455414928202,0.0533480391369654,0.0769649515040503,0.0533480391369639,0.000157020853437872,339.751300346063,809.670731737711,"SVM"
"bibtex_TAG_search",1836,0.376229508196721,4880,0.0114754098360656,1,0,2,2,2,0,2,6.17905526080869,6.17905526080869,45.5747651351027,45.5747651351027,0.0349166010687939,0.127292210154559,0.694283374624909,0.0626762675446031,0.0904227403680288,0.0626762675446031,0.00021292363242725,294.360315152043,596.830352147742,"KNN_3"
"bibtex_TAG_semantic",1836,0.376229508196721,4880,0.0286885245901639,1,0,2,2,2,0,2,7.03306822202674,7.03306822202674,59.5267308310385,59.5267308310385,0.0332327212688755,0.127292210154559,0.73475733310846,0.1301533708161,0.187771622631369,0.130153370816096,0.000423718461811356,307.169459314344,299.416955188588,"KNN_3"
"bibtex_TAG_semantics",1836,0.376229508196721,4880,0.00881147540983607,1,0,2,2,2,0,2,5.86643104765266,5.86643104765266,41.9576797277405,41.9576797277405,0.0334586850723509,0.127292210154559,0.61879823422552,0.0504658014046537,0.0728067614209812,0.0504658014046552,0.000168117298248813,300.182086735444,756.163072928803,"SVM"
"bibtex_TAG_semanticweb",1836,0.376229508196721,4880,0.0243852459016393,1,0,2,2,2,0,2,6.96519182234337,6.96519182234337,57.9426487386612,57.9426487386612,0.03283570966774,0.127292210154559,0.681860050915407,0.114646844655518,0.165400434238083,0.114646844655513,0.000372940921585644,307.41288504375,340.320039681748,"KNN_3"
"bibtex_TAG_sequence",1836,0.376229508196721,4880,0.00717213114754098,1,0,2,2,2,0,2,5.58486472392692,5.58486472392692,39.4578439261831,39.4578439261831,0.0358101515132796,0.127292210154559,0.822189377456632,0.042559123333648,0.0613998361780357,0.0425591233336466,0.000239632138127003,177.601901257051,530.198407481952,"KNN_3"
"bibtex_TAG_simulation",1836,0.376229508196721,4880,0.0104508196721311,1,0,2,2,2,0,2,5.85504163572109,5.85504163572109,42.374611120926,42.374611120926,0.0414107989259269,0.127292210154559,0.745164797035396,0.0580629895536937,0.0837671870883016,0.0580629895536912,0.000230830852383731,251.539120330286,550.452324678635,"SVM"
"bibtex_TAG_simulations",1836,0.376229508196721,4880,0.00717213114754098,1,0,2,2,2,0,2,5.55701797785818,5.55701797785818,39.1314431908264,39.1314431908264,0.0393901332583054,0.127292210154559,0.701862615783184,0.042559123333648,0.0613998361780357,0.0425591233336466,0.000209196601683605,203.440796796573,607.481252229324,"SVM"
"bibtex_TAG_sna",1836,0.376229508196721,4880,0.00881147540983607,1,0,2,2,2,0,2,5.96906680334426,5.96906680334426,42.8707479613715,42.8707479613715,0.0335400758608926,0.127292210154559,0.604155901670384,0.0504658014046537,0.0728067614209812,0.0504658014046552,0.00017364658165259,290.623638682501,732.053360124471,"KNN_3"
"bibtex_TAG_social",1836,0.376229508196721,4880,0.0309426229508197,1,0,2,2,2,0,2,7.07715923419711,7.07715923419711,60.1064888326671,60.1064888326671,0.0329601994354972,0.127292210154559,0.701951026386217,0.138003704170567,0.199097259631184,0.138003704170563,0.000291850276530783,472.857883881465,435.155866177955,"KNN_3"
"bibtex_TAG_socialnets",1836,0.376229508196721,4880,0.00758196721311475,1,0,2,2,2,0,2,5.70678482778279,5.70678482778279,40.4047259553775,40.4047259553775,0.0350338267099189,0.127292210154559,0.668495104802439,0.0445681830835305,0.0642982967160408,0.0445681830835283,0.000170296496100626,261.709336974236,746.474041270608,"KNN_3"
"bibtex_TAG_software",1836,0.376229508196721,4880,0.0592213114754098,1,0,2,2,2,0,2,8.1220989955491,8.1220989955491,81.7144247885477,81.7144247885477,0.0286938728091445,0.127292210154559,0.755044517296286,0.224819536119186,0.324346029854108,0.224819536119185,0.000730324261247957,307.835228881786,173.295469709641,"KNN_3"
"bibtex_TAG_spin",1836,0.376229508196721,4880,0.00819672131147541,1,0,2,2,2,0,2,5.58331379047531,5.58331379047531,39.6273241973963,39.6273241973963,0.0375269038307213,0.127292210154559,0.784833918216004,0.0475402577069826,0.0685860940364471,0.047540257706984,0.000309990611434643,153.360314646193,409.632469046235,"SVM"
"bibtex_TAG_statistics",1836,0.376229508196721,4880,0.00655737704918033,1,0,2,2,2,0,2,5.60521320292119,5.60521320292119,39.260318060845,39.260318060845,0.0374324120902581,0.127292210154559,0.664616492395002,0.0395008440485327,0.0569876718197465,0.0395008440485327,0.000129305828441158,305.483863525208,983.427474686377,"RF"
"bibtex_TAG_statphys23",1836,0.376229508196721,4880,0.141598360655738,1,0,2,2,2,0,2,7.76280276037813,7.76280276037813,84.9270549257872,84.9270549257872,0.0244733717281398,0.127292210154559,0.999999999999996,0.407854397275351,0.588409516353906,0.407854397275362,0.00408288743193698,99.8936179540613,30.1770070266596,"RF"
"bibtex_TAG_structure",1836,0.376229508196721,4880,0.0133196721311475,1,0,2,2,2,0,2,6.23203773967016,6.23203773967016,46.4902967078278,46.4902967078278,0.0365489326110157,0.127292210154559,0.674854069198143,0.0707517491092045,0.102073197574069,0.070751749109206,0.000153499432494732,460.925151053133,828.268278623298,"SVM"
"bibtex_TAG_survey",1836,0.376229508196721,4880,0.00614754098360656,1,0,2,2,2,0,2,5.57558498029796,5.57558498029796,38.8620465504936,38.8620465504936,0.0365157897428757,0.127292210154559,0.623075986489012,0.0374300596017463,0.0540001613676177,0.0374300596017463,0.000132776281010382,281.90320829079,957.696908709214,"KNN_3"
"bibtex_TAG_system",1836,0.376229508196721,4880,0.00901639344262295,1,0,2,2,2,0,2,5.88126282006803,5.88126282006803,42.2217676301217,42.2217676301217,0.0398771391613875,0.127292210154559,0.656474796687784,0.0514312128141334,0.0741995556738552,0.0514312128141358,0.000138585046290644,371.116611717765,917.513314110377,"SVM"
"bibtex_TAG_systems",1836,0.376229508196721,4880,0.0184426229508197,1,0,2,2,2,0,2,6.38488617670104,6.38488617670104,49.3094959951754,49.3094959951754,0.0383025008603221,0.127292210154559,0.674910535225914,0.0919145711075444,0.13260469592229,0.09191457110754,0.000254051656293513,361.794811529797,500.048534820394,"SVM"
