"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","Nlbst","NSlbst","Mfreq","LCard","LDen","Mir","Scl","Lfq","IRLbl","LScl","datasetname","labelname","TOP3","ALL"
"bibtex_TAG_electrochemistry",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0282786885245902,0.97172131147541,0.5,0.667114676348948,6.90444581588354,6.90444581588354,58.8405212846715,58.8405212846715,0.028425433202138,0.909772532256086,1,0.128706838828933,0.185684718106996,0.127292210154559,0.0299617165378199,0.128706838828926,0.000881139926018141,146.068558498486,143.463105570294,0.0282786885245902,0,0.976844262295082,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0282786885245902,5.00724637681159,0.0685945668558619,"bibtex","TAG_electrochemistry","SVM","NB"
"bibtex_TAG_elisa",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.42474236116121,5.42474236116121,38.3386284293153,38.3386284293153,0.0316479717794467,0.765273243287615,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000312184425034578,136.326862971893,406.746831509805,0.00717213114754098,0,0.99405737704918,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00717213114754098,19.7428571428571,0.193972068913044,"bibtex","TAG_elisa","KNN_3","NB"
"bibtex_TAG_empirical",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.5924626035041,5.5924626035041,39.3598295219092,39.3598295219092,0.0354952232165945,0.679704185955083,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000161181204000574,264.045200540235,788.745993919405,0.00717213114754098,0,0.989139344262295,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00717213114754098,19.7428571428571,0.196794556246814,"bibtex","TAG_empirical","KNN_3","NB"
"bibtex_TAG_energy",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0104508196721311,0.989549180327869,0.5,0.692327090268304,5.93369078058139,5.93369078058139,43.0503625132037,43.0503625132037,0.0388233592891463,0.734304841685098,1,0.0580629895536937,0.0837671870883016,0.127292210154559,0.0299617165378199,0.0580629895536912,0.000205784916335516,282.15376805862,617.569195552795,0.0104508196721311,0,0.988729508196721,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0104508196721311,13.5490196078431,0.164629618432552,"bibtex","TAG_energy","SVM","NB"
"bibtex_TAG_engineering",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0127049180327869,0.987295081967213,0.5,0.689139313795742,6.36922671325135,6.36922671325135,47.7979505303027,47.7979505303027,0.0315853135694181,0.581470445097959,1,0.0680905672059922,0.0982339236394016,0.127292210154559,0.0299617165378199,0.0680905672059887,0.000223727163314778,304.346446793278,567.961802709056,0.0127049180327869,0,0.974180327868852,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0127049180327869,11.1451612903226,0.147766841471253,"bibtex","TAG_engineering","KNN_3","NB"
"bibtex_TAG_epitope",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.014344262295082,0.985655737704918,0.5,0.686820930906606,5.96856765844869,5.96856765844869,44.7559258950785,44.7559258950785,0.0323072070294862,0.878711805794353,1,0.0751237501886841,0.108380661850196,0.127292210154559,0.0299617165378199,0.0751237501886814,0.000653203049542376,115.008266175908,193.87387611515,0.014344262295082,0,0.988319672131148,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.014344262295082,9.87142857142857,0.0657870604905858,"bibtex","TAG_epitope","SVM","NB"
"bibtex_TAG_equation",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00737704918032787,0.992622950819672,0.5,0.696674058185434,5.52466349933596,5.52466349933596,38.931921480508,38.931921480508,0.0415550436477878,0.758660545236447,1,0.043566520810236,0.0628532035217134,0.127292210154559,0.0299617165378199,0.043566520810236,0.000253816311379899,171.645866939686,500.513119714497,0.00737704918032787,0,0.99077868852459,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00737704918032787,19.1944444444444,0.320774990171565,"bibtex","TAG_equation","SVM","NB"
"bibtex_TAG_evaluation",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00983606557377049,0.99016393442623,0.5,0.69319648385173,6.07806004845388,6.07806004845388,44.1655482637385,44.1655482637385,0.0338721913770907,0.642755507629723,1,0.0552468713181824,0.0797043872753725,0.127292210154559,0.0299617165378199,0.055246871318185,0.000162388586969416,340.214003639231,782.8741165876,0.00983606557377049,0,0.976844262295082,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00983606557377049,14.3958333333333,0.0587968411466097,"bibtex","TAG_evaluation","SVM","NB"
"bibtex_TAG_evolution",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0399590163934426,0.960040983606557,0.5,0.650596198263852,7.35634641338328,7.35634641338328,65.7095554306573,65.7095554306573,0.030879172877383,0.776688601669618,1,0.167813877748689,0.24210424922038,0.127292210154559,0.0299617165378199,0.167813877748694,0.000407000241858622,412.318864928295,311.757087251993,0.0418032786885246,0,0.951639344262295,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0399590163934426,3.54358974358974,0.109274595811446,"bibtex","TAG_evolution","KNN_3","NB"
"bibtex_TAG_fca",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.81436842988491,5.81436842988491,41.0989938317399,41.0989938317399,0.0274774727547047,0.604335599955647,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000184698844849781,230.424415313816,688.187906172821,0.00717213114754098,0,0.989549180327869,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00717213114754098,19.7428571428571,0.113388560366622,"bibtex","TAG_fca","SVM","NB"
"bibtex_TAG_folksonomy",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0168032786885246,0.983196721311475,0.5,0.683343356572901,6.53222165445444,6.53222165445444,50.870568047366,50.870568047366,0.0349377891146862,0.714528204867113,1,0.0853225484973699,0.123094417593164,0.127292210154559,0.0299617165378199,0.0853225484973727,0.000287195907339944,297.088316082361,442.22431797013,0.0168032786885246,0,0.893032786885246,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0168032786885246,8.42682926829268,0.068284784915094,"bibtex","TAG_folksonomy","RF","NB"
"bibtex_TAG_formal",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0114754098360656,0.988524590163934,0.5,0.690878100962594,6.26841635836495,6.26841635836495,46.4722139241081,46.4722139241081,0.0296519588196647,0.616539880247288,1,0.0626762675446031,0.0904227403680288,0.127292210154559,0.0299617165378199,0.0626762675446031,0.000223025732388897,281.027067474495,569.751225838802,0.0114754098360656,0,0.93155737704918,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0114754098360656,12.3392857142857,0.0921399093944923,"bibtex","TAG_formal","SVM","NB"
"bibtex_TAG_fornepomuk",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00573770491803279,0.994262295081967,0.5,0.698992441074571,5.4618528170028,5.4618528170028,38.0635207597676,38.0635207597676,0.0304880028403438,0.617505614560562,1,0.0353317634711399,0.0509729599456753,0.127292210154559,0.0299617165378199,0.0353317634711411,0.000157768555561616,223.94680198071,805.828773334656,0.00573770491803279,0,0.988524590163934,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00573770491803279,24.6785714285714,0.101738763701243,"bibtex","TAG_fornepomuk","RF","NB"
"bibtex_TAG_games",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00778688524590164,0.992213114754098,0.5,0.69609446246315,5.59952662726788,5.59952662726788,39.7476620401566,39.7476620401566,0.0380099705144381,0.833463216001031,1,0.0455642640449536,0.0657353377794099,0.127292210154559,0.0299617165378199,0.0455642640449551,0.000278203297063124,163.780460281947,456.551048094433,0.00778688524590164,0,0.992622950819672,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00778688524590164,18.1842105263158,0.165288114541133,"bibtex","TAG_games","SVM","NB"
"bibtex_TAG_granular",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00655737704918033,0.99344262295082,0.5,0.697833249630003,5.37049955601399,5.37049955601399,37.6411785941006,37.6411785941006,0.0386755562754094,0.759297509897422,1,0.0395008440485327,0.0569876718197465,0.127292210154559,0.0299617165378199,0.0395008440485327,0.000225415903167113,175.235391529801,563.699332948975,0.00655737704918033,0,0.992418032786885,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00655737704918033,21.59375,0.255589800399803,"bibtex","TAG_granular","SVM","NB"
"bibtex_TAG_graph",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.7875258426875,5.7875258426875,40.78066688445,40.78066688445,0.0317868529591062,0.596573304985869,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000147237954072531,289.049950481402,863.53395088507,0.00717213114754098,0,0.988934426229508,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00717213114754098,19.7428571428571,0.108287771040649,"bibtex","TAG_graph","KNN_3","NB"
"bibtex_TAG_hci",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.83051323240221,5.83051323240221,41.6976538505499,41.6976538505499,0.0385004410557453,0.659118929418492,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.000171201862813587,294.773669954768,742.521174726711,0.00881147540983607,0,0.988319672131148,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00881147540983607,16.0697674418605,0.0645352337198546,"bibtex","TAG_hci","SVM","NB"
"bibtex_TAG_homogeneous",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0155737704918033,0.984426229508197,0.5,0.685082143739753,6.29720278708679,6.29720278708679,48.3540276134013,48.3540276134013,0.0318235868028924,0.834785833922551,1,0.0802725009058101,0.115808738976567,0.127292210154559,0.0299617165378199,0.0802725009058073,0.000486138156987627,165.122814887071,260.843692631186,0.0155737704918033,0,0.981967213114754,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0155737704918033,9.0921052631579,0.0983899996681248,"bibtex","TAG_homogeneous","KNN_3","NB"
"bibtex_TAG_imaging",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00922131147540984,0.99077868852459,0.5,0.694065877435156,5.79423722989732,5.79423722989732,41.5156665317533,41.5156665317533,0.0352224214507,0.854009509272537,1,0.0523919242211246,0.0755855692564468,0.127292210154559,0.0299617165378199,0.0523919242211261,0.000241923640746089,216.563887925747,525.166892007711,0.00922131147540984,0,0.991803278688525,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00922131147540984,15.3555555555556,0.0195719943251292,"bibtex","TAG_imaging","SVM","NB"
"bibtex_TAG_immunoassay",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0368852459016393,0.963114754098361,0.5,0.654943166180983,7.14508916792724,7.14508916792724,63.965632483008,63.965632483008,0.0274775367788925,0.866239831251498,1,0.157915696523107,0.227824192252413,0.127292210154559,0.0299617165378199,0.157915696523105,0.00108922902227049,144.979332440053,115.864504665162,0.0368852459016393,0,0.968852459016393,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0368852459016393,3.83888888888889,0.0912424908344604,"bibtex","TAG_immunoassay","SVM","NB"
"bibtex_TAG_immunoelectrode",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00942622950819672,0.990573770491803,0.5,0.693776079574014,5.67589670263868,5.67589670263868,40.8602433891413,40.8602433891413,0.0309507223550954,0.802075054016327,1,0.0533480391369654,0.0769649515040503,0.127292210154559,0.0299617165378199,0.0533480391369639,0.000413231758782076,129.099562178374,307.040723998875,0.00942622950819672,0,0.992418032786885,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00942622950819672,15.0217391304348,0.107239390001071,"bibtex","TAG_immunoelectrode","KNN_3","NB"
"bibtex_TAG_immunosensor",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0104508196721311,0.989549180327869,0.5,0.692327090268304,5.81554639752324,5.81554639752324,42.237958054255,42.237958054255,0.0312836374753782,0.765483442303075,1,0.0580629895536937,0.0837671870883016,0.127292210154559,0.0299617165378199,0.0580629895536912,0.000388923402796222,149.291580646064,326.293778773335,0.0104508196721311,0,0.989344262295082,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0104508196721311,13.5490196078431,0.0897941779474245,"bibtex","TAG_immunosensor","KNN_3","NB"
"bibtex_TAG_information",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0233606557377049,0.976639344262295,0.5,0.674069825016356,6.90241153036146,6.90241153036146,56.5490476266064,56.5490476266064,0.0332325319008138,0.666448234515738,1,0.110844669027873,0.159915054315491,0.127292210154559,0.0299617165378199,0.11084466902787,0.000225440870859618,491.679563715383,563.636792207141,0.0233606557377049,0,0.970901639344262,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0233606557377049,6.06140350877193,0.0739649939219701,"bibtex","TAG_information","KNN_3","NB"
"bibtex_TAG_informationretrieval",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0100409836065574,0.989959016393443,0.5,0.692906685990588,6.13373807991458,6.13373807991458,44.800479012165,44.800479012165,0.0318116188020101,0.564536467067376,1,0.0561897742222435,0.0810647086191012,0.127292210154559,0.0299617165378199,0.0561897742222459,0.000188860482994957,297.520017587501,673.001295220444,0.0100409836065574,0,0.96577868852459,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0100409836065574,14.1020408163265,0.0506248401801791,"bibtex","TAG_informationretrieval","KNN_3","NB"
"bibtex_TAG_kaldesignresearch",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00840163934426229,0.991598360655738,0.5,0.695225068879724,5.71513222767722,5.71513222767722,40.6681347711651,40.6681347711651,0.0359216108207531,0.706660718291586,1,0.048520440107902,0.0700001983254202,0.127292210154559,0.0299617165378199,0.0485204401079026,0.000212244778746352,228.606048141648,598.742480858305,0.00840163934426229,0,0.990983606557377,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00840163934426229,16.8536585365854,0.100085091606729,"bibtex","TAG_kaldesignresearch","SVM","NB"
"bibtex_TAG_kinetic",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00758196721311475,0.992418032786885,0.5,0.696384260324292,5.51562657627362,5.51562657627362,39.0527938694988,39.0527938694988,0.0395335352650349,0.784436421473019,1,0.0445681830835305,0.0642982967160408,0.127292210154559,0.0299617165378199,0.0445681830835283,0.000265446628151016,167.898848043288,478.539751705346,0.00758196721311475,0,0.993647540983607,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00758196721311475,18.6756756756757,0.14604530132897,"bibtex","TAG_kinetic","KNN_3","NB"
"bibtex_TAG_knowledge",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0221311475409836,0.977868852459016,0.5,0.675808612183209,6.83794582066675,6.83794582066675,55.4514074473725,55.4514074473725,0.0321438260687393,0.655950997818718,1,0.106221123838013,0.153244688598754,0.127292210154559,0.0299617165378199,0.106221123838017,0.000293437761605117,361.988597708009,432.796282585669,0.0221311475409836,0,0.969877049180328,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0221311475409836,6.39814814814815,0.0737814202384648,"bibtex","TAG_knowledge","KNN_3","NB"
"bibtex_TAG_knowledgemanagement",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0114754098360656,0.988524590163934,0.5,0.690878100962594,6.26616839048147,6.26616839048147,46.4921677184865,46.4921677184865,0.0315481825882545,0.631938203142272,1,0.0626762675446031,0.0904227403680288,0.127292210154559,0.0299617165378199,0.0626762675446031,0.000220792108981874,283.870052392808,575.525179009045,0.0114754098360656,0,0.982172131147541,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0114754098360656,12.3392857142857,0.0324087652347059,"bibtex","TAG_knowledgemanagement","KNN_3","NB"
"bibtex_TAG_langen",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00860655737704918,0.991393442622951,0.5,0.694935271018582,5.82966365638209,5.82966365638209,41.6696086941668,41.6696086941668,0.0348449806045716,0.665102731781621,1,0.0494955816651803,0.0714070302142703,0.127292210154559,0.0299617165378199,0.0494955816651826,0.00020046006402617,246.909936428628,634.000346692203,0.00860655737704918,0,0.984631147540984,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00860655737704918,16.452380952381,0.0750589247028687,"bibtex","TAG_langen","RF","NB"
"bibtex_TAG_language",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0102459016393443,0.989754098360656,0.5,0.692616888129446,6.0930873040158,6.0930873040158,44.3149772750661,44.3149772750661,0.0340841630626993,0.623617497311202,1,0.0571284524179756,0.0824189349970745,0.127292210154559,0.0299617165378199,0.0571284524179743,0.000159569811270431,358.015416344368,796.721129962552,0.0102459016393443,0,0.986680327868853,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.0102459016393443,13.82,0.0850681717539343,"bibtex","TAG_language","SVM","NB"
"bibtex_TAG_ldl",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00676229508196721,0.993237704918033,0.5,0.697543451768861,5.3914101501639,5.3914101501639,37.9074975756222,37.9074975756222,0.0359855754656806,0.834261336820224,1,0.0405264624392156,0.0584673263858293,0.127292210154559,0.0299617165378199,0.040526462439217,0.000322283126014326,125.748012129602,393.970136130866,0.00676229508196721,0,0.993237704918033,2058,1597,296,2.38032786885246,0.014970615527374,12.7832034482537,0.0946785588116993,0.00676229508196721,20.9393939393939,0.14044994515461,"bibtex","TAG_ldl","KNN_3","NB"
